canonical_precinct_id,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score
0740019,REGION_01,1,Region 01,393,0,0.0
0740020,REGION_01,1,Region 01,393,0,0.0
0740021,REGION_01,1,Region 01,393,0,0.0
0740022,REGION_01,1,Region 01,393,0,0.0
0740023,REGION_01,1,Region 01,393,0,0.0
0740024,REGION_01,1,Region 01,393,0,0.0
0740025,REGION_01,1,Region 01,393,0,0.0
0740026,REGION_01,1,Region 01,393,0,0.0
0740027,REGION_01,1,Region 01,393,0,0.0
0740028,REGION_01,1,Region 01,393,0,0.0
0740029,REGION_01,1,Region 01,393,0,0.0
0740030,REGION_01,1,Region 01,393,0,0.0
0740031,REGION_01,1,Region 01,393,0,0.0
0740032,REGION_01,1,Region 01,393,0,0.0
0740033,REGION_01,1,Region 01,393,0,0.0
0740034,REGION_01,1,Region 01,393,0,0.0
0741001,REGION_01,1,Region 01,393,0,0.0
0741002,REGION_01,1,Region 01,393,0,0.0
0741003,REGION_01,1,Region 01,393,0,0.0
0741004,REGION_01,1,Region 01,393,0,0.0
0741005,REGION_01,1,Region 01,393,0,0.0
0741006,REGION_01,1,Region 01,393,0,0.0
0741007,REGION_01,1,Region 01,393,0,0.0
0741008,REGION_01,1,Region 01,393,0,0.0
0741009,REGION_01,1,Region 01,393,0,0.0
0741010,REGION_01,1,Region 01,393,0,0.0
0741011,REGION_01,1,Region 01,393,0,0.0
0741012,REGION_01,1,Region 01,393,0,0.0
0742001,REGION_01,1,Region 01,393,0,0.0
0742002,REGION_01,1,Region 01,393,0,0.0
0744001,REGION_01,1,Region 01,393,0,0.0
0744002,REGION_01,1,Region 01,393,0,0.0
0744003,REGION_01,1,Region 01,393,0,0.0
0744004,REGION_01,1,Region 01,393,0,0.0
0744005,REGION_01,1,Region 01,393,0,0.0
0749001,REGION_01,1,Region 01,393,0,0.0
0749002,REGION_01,1,Region 01,393,0,0.0
0749003,REGION_01,1,Region 01,393,0,0.0
0749004,REGION_01,1,Region 01,393,0,0.0
0749005,REGION_01,1,Region 01,393,0,0.0
0749006,REGION_01,1,Region 01,393,0,0.0
0749007,REGION_01,1,Region 01,393,0,0.0
0749008,REGION_01,1,Region 01,393,0,0.0
0749009,REGION_01,1,Region 01,393,0,0.0
0750001,REGION_01,1,Region 01,393,0,0.0
0750002,REGION_01,1,Region 01,393,0,0.0
0750003,REGION_01,1,Region 01,393,0,0.0
0750004,REGION_01,1,Region 01,393,0,0.0
0750005,REGION_01,1,Region 01,393,0,0.0
0750006,REGION_01,1,Region 01,393,0,0.0
0750007,REGION_01,1,Region 01,393,0,0.0
0750008,REGION_01,1,Region 01,393,0,0.0
0750009,REGION_01,1,Region 01,393,0,0.0
0750010,REGION_01,1,Region 01,393,0,0.0
0750011,REGION_01,1,Region 01,393,0,0.0
0750012,REGION_01,1,Region 01,393,0,0.0
0750013,REGION_01,1,Region 01,393,0,0.0
0750014,REGION_01,1,Region 01,393,0,0.0
0750015,REGION_01,1,Region 01,393,0,0.0
0750016,REGION_01,1,Region 01,393,0,0.0
0750017,REGION_01,1,Region 01,393,0,0.0
0750018,REGION_01,1,Region 01,393,0,0.0
0750019,REGION_01,1,Region 01,393,0,0.0
0750020,REGION_01,1,Region 01,393,0,0.0
0750021,REGION_01,1,Region 01,393,0,0.0
0750022,REGION_01,1,Region 01,393,0,0.0
0750023,REGION_01,1,Region 01,393,0,0.0
0750024,REGION_01,1,Region 01,393,0,0.0
0750025,REGION_01,1,Region 01,393,0,0.0
0750026,REGION_01,1,Region 01,393,0,0.0
0750027,REGION_01,1,Region 01,393,0,0.0
0750028,REGION_01,1,Region 01,393,0,0.0
0750029,REGION_01,1,Region 01,393,0,0.0
0750030,REGION_01,1,Region 01,393,0,0.0
0750031,REGION_01,1,Region 01,393,0,0.0
0750032,REGION_01,1,Region 01,393,0,0.0
0750033,REGION_01,1,Region 01,393,0,0.0
0750034,REGION_01,1,Region 01,393,0,0.0
0750035,REGION_01,1,Region 01,393,0,0.0
0750036,REGION_01,1,Region 01,393,0,0.0
0750037,REGION_01,1,Region 01,393,0,0.0
0750038,REGION_01,1,Region 01,393,0,0.0
0750039,REGION_01,1,Region 01,393,0,0.0
0750040,REGION_01,1,Region 01,393,0,0.0
0750041,REGION_01,1,Region 01,393,0,0.0
0750042,REGION_01,1,Region 01,393,0,0.0
0750043,REGION_01,1,Region 01,393,0,0.0
0750044,REGION_01,1,Region 01,393,0,0.0
0750045,REGION_01,1,Region 01,393,0,0.0
0750046,REGION_01,1,Region 01,393,0,0.0
0750047,REGION_01,1,Region 01,393,0,0.0
0750048,REGION_01,1,Region 01,393,0,0.0
0750049,REGION_01,1,Region 01,393,0,0.0
0750050,REGION_01,1,Region 01,393,0,0.0
0750051,REGION_01,1,Region 01,393,0,0.0
0750052,REGION_01,1,Region 01,393,0,0.0
0750053,REGION_01,1,Region 01,393,0,0.0
0750054,REGION_01,1,Region 01,393,0,0.0
0750055,REGION_01,1,Region 01,393,0,0.0
0751001,REGION_01,1,Region 01,393,0,0.0
0751002,REGION_01,1,Region 01,393,0,0.0
0751003,REGION_01,1,Region 01,393,0,0.0
0751004,REGION_01,1,Region 01,393,0,0.0
0751005,REGION_01,1,Region 01,393,0,0.0
0751006,REGION_01,1,Region 01,393,0,0.0
0751007,REGION_01,1,Region 01,393,0,0.0
0751008,REGION_01,1,Region 01,393,0,0.0
0751009,REGION_01,1,Region 01,393,0,0.0
0751010,REGION_01,1,Region 01,393,0,0.0
0757001,REGION_01,1,Region 01,393,0,0.0
0757002,REGION_01,1,Region 01,393,0,0.0
Contest Total,REGION_01,1,Region 01,393,0,0.0
*** Indicates vote data was suppressed due to voter privacy settings.,REGION_01,1,Region 01,393,0,0.0
